line,status,message,path,current,new,entity_type,entity_id,old_name_ar
420,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > isuzu",isuzu,Isuzu,,,
421,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > jac",jac,JAC,,,
422,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > kia",kia,Kia,,,
423,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > kuba",kuba,Kuba,,,
424,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > man",man,MAN,,,
425,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > maxus",maxus,Maxus,,,
426,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > mazda",mazda,Mazda,,,
427,updated,"Updated subcategory","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > mercedes- benz","mercedes- benz",Mercedes-Benz,subcategory,38836,"mercedes- benz"
428,name_mismatch,"DB name_ar does not match current name (id 38837)","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > mitsubishi- temsa","mitsubishi- temsa","Mitsubishi Temsa",,,
429,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > musatti",musatti,Musatti,,,
430,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > nissan",nissan,Nissan,,,
431,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > opel",opel,Opel,,,
432,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > otokar",otokar,Otokar,,,
433,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > peugeot",peugeot,Peugeot,,,
434,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > piaggio",piaggio,Piaggio,,,
435,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > proton",proton,Proton,,,
436,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > rainwoll",rainwoll,Rainwoll,,,
437,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > relive",relive,Relive,,,
438,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > samsung",samsung,Samsung,,,
439,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > sany",sany,Sany,,,
440,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > scania",scania,Scania,,,
441,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > skoda",skoda,Skoda,,,
442,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > skyjet",skyjet,Skyjet,,,
443,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > suzuki",suzuki,Suzuki,,,
444,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > tata",tata,Tata,,,
445,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > tenax",tenax,Tenax,,,
446,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > toyota",toyota,Toyota,,,
447,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > volkswagen",volkswagen,Volkswagen,,,
448,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > volta",volta,Volta,,,
449,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > volvo",volvo,Volvo,,,
450,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > yuki",yuki,Yuki,,,
451,not_found,"Subcategory not found at segment: شاحنات رينو","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > شاحنات رينو","شاحنات رينو",Renault,,,
452,not_found,"Subcategory not found at segment: شاحنات فورد","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة > شاحنات فورد","شاحنات فورد",Ford,,,
453,not_found,"Subcategory not found at segment: الميني باص والميدي باص","المركبات > المركبات التجارية > الميني باص والميدي باص > bmc",bmc,BMC,,,
454,not_found,"Subcategory not found at segment: الميني باص والميدي باص","المركبات > المركبات التجارية > الميني باص والميدي باص > citroen",citroen,Citroen,,,
455,not_found,"Subcategory not found at segment: الميني باص والميدي باص","المركبات > المركبات التجارية > الميني باص والميدي باص > fiat",fiat,Fiat,,,
456,not_found,"Subcategory not found at segment: الميني باص والميدي باص","المركبات > المركبات التجارية > الميني باص والميدي باص > ford otosan","ford otosan","Ford Otosan",,,
457,not_found,"Subcategory not found at segment: الميني باص والميدي باص","المركبات > المركبات التجارية > الميني باص والميدي باص > gaz",gaz,GAZ,,,
